current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
22,Joel Corry feat. MNEK,Head & Heart,Atlantic,22,4,2020-12-18,2020-12-24,2020,12
23,The Weeknd,Blinding Lights,Republic Records,55,1,2020-12-18,2020-12-24,2020,12
24,José Feliciano,Feliz Navidad,RCA,47,15,2020-12-18,2020-12-24,2020,12
25,Robin Schulz feat. Kiddo,All We Got,Warner Music Germany,9,14,2020-12-18,2020-12-24,2020,12
26,Lune,Gebe auf.,Lune,10,2,2020-12-18,2020-12-24,2020,12
27,Ofenbach & Quarterhead feat. Norma Jean Martine,Head Shoulders Knees & Toes,Spinnin' Records,20,6,2020-12-18,2020-12-24,2020,12
28,Tiësto,The Business,Atlantic,7,28,2020-12-18,2020-12-24,2020,12
29,Bryan Adams,Christmas Time,Universal,15,19,2020-12-18,2020-12-24,2020,12
30,Bobby Helms,Jingle Bell Rock,K-Tel,12,23,2020-12-18,2020-12-24,2020,12
31,Pentatonix,Hallelujah,RCA,26,4,2020-12-18,2020-12-24,2020,12
32,Justin Bieber,Mistletoe,Island,16,25,2020-12-18,2020-12-24,2020,12
33,Mero feat. Elif,Bitte geh,Groove Attack TraX,2,14,2020-12-18,2020-12-24,2020,12
34,Rolf Zuckowski und seine Freunde,In der Weihnachtsbäckerei,Musik für Dich,18,20,2020-12-18,2020-12-24,2020,12
35,Purple Disco Machine & Sophie And The Giants,Hypnotized,Columbia,20,18,2020-12-18,2020-12-24,2020,12
36,Bonez MC,Angeklagt,187 Strassenbande,8,1,2020-12-18,2020-12-24,2020,12
37,Internet Money & Gunna feat. Don Toliver & Nav,Lemonade,Internet Money,18,2,2020-12-18,2020-12-24,2020,12
38,Tate McRae,You Broke Me First,RCA,17,22,2020-12-18,2020-12-24,2020,12
39,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,Capitol,9,33,2020-12-18,2020-12-24,2020,12
40,Vize x Joker Bra x Leony,Paradise,Kontor Records,17,4,2020-12-18,2020-12-24,2020,12
41,Shawn Mendes / Justin Bieber,Monster,Shawn Mendes LP4-5 PS,4,6,2020-12-18,2020-12-24,2020,12
42,Ava Max,Christmas Without You,Atlantic,2,42,2020-12-18,2020-12-24,2020,12
43,Ramo & Bonez MC,Kaktus,Qualität'er Music,1,43,2020-12-18,2020-12-24,2020,12
44,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),Columbia,27,1,2020-12-18,2020-12-24,2020,12
45,Billie Eilish,Therefore I Am,Interscope,5,5,2020-12-18,2020-12-24,2020,12
46,Taylor Swift,Willow,Taylor Swift Productions,1,46,2020-12-18,2020-12-24,2020,12
47,Andy Williams,It's The Most Wonderful Time Of The Year,Sony Music,8,40,2020-12-18,2020-12-24,2020,12
48,CJ,Whoopty,Equity Distribution,6,48,2020-12-18,2020-12-24,2020,12
49,Mark Forster x Vize,Bist du okay,Four Music,12,11,2020-12-18,2020-12-24,2020,12
50,BTS,Dynamite,2020 BigHit Entertainment,17,8,2020-12-18,2020-12-24,2020,12
51,HVME,Goosebumps,Columbia / B1,13,23,2020-12-18,2020-12-24,2020,12
52,Miley Cyrus,Midnight Sky,RCA,18,27,2020-12-18,2020-12-24,2020,12
53,Lil Nas X,Holiday,Columbia,3,53,2020-12-18,2020-12-24,2020,12
54,Meduza feat. Dermot Kennedy,Paradise,Virgin Records,7,30,2020-12-18,2020-12-24,2020,12
55,Miley Cyrus feat. Dua Lipa,Prisoner,RCA,4,20,2020-12-18,2020-12-24,2020,12
56,Zuna,Nshallah,KMN Gang,1,56,2020-12-18,2020-12-24,2020,12
57,Sarah Connor,The Best Side Of Life,X-Cell,25,4,2020-12-18,2020-12-24,2020,12
58,Coldplay,Christmas Lights,Parlophone Label Group,14,26,2020-12-18,2020-12-24,2020,12
59,Mark Forster,Übermorgen,Four Music,33,7,2020-12-18,2020-12-24,2020,12
60,Sarah Connor,Bye Bye,Universal Domestic Polydor,1,60,2020-12-18,2020-12-24,2020,12
61,Britney Spears,My Only Wish (This Year),Sony Music,13,33,2020-12-18,2020-12-24,2020,12
62,Kylie Minogue,Santa Baby,Parlophone Label Group,4,60,2020-12-18,2020-12-24,2020,12
63,Sia,Snowman,Monkey Puzzle Records Inc.,1,63,2020-12-18,2020-12-24,2020,12
64,David Guetta & Sia,Let's Love,Parlophone Label Group,14,30,2020-12-18,2020-12-24,2020,12
65,Pop Smoke,What You Know Bout Love,Victor Victor Worldwide,12,12,2020-12-18,2020-12-24,2020,12
66,Ariana Grande,Positions,Republic Records,8,9,2020-12-18,2020-12-24,2020,12
67,Michael Bublé,Holly Jolly Christmas,Reprise Records,5,36,2020-12-18,2020-12-24,2020,12
68,Jason Derulo x Nuka,Love Not War (The Tampa Beat),Columbia,4,68,2020-12-18,2020-12-24,2020,12
69,Tones And I,Dance Monkey,Bad Batch Records,71,1,2020-12-18,2020-12-24,2020,12
70,SAINt JHN,Roses (Imanbek Remix),Columbia / B1,55,3,2020-12-18,2020-12-24,2020,12
71,Twocolors,Lovefool,Virgin Records,26,11,2020-12-18,2020-12-24,2020,12
72,Topic feat. A7S,Breaking Me,Virgin Records,50,3,2020-12-18,2020-12-24,2020,12
73,Casar,Habibi,Urban,6,9,2020-12-18,2020-12-24,2020,12
74,Alligatoah x Sido,Monet,Trailerpark,9,9,2020-12-18,2020-12-24,2020,12
75,Dean Martin,Rudolph The Red Nosed Reindeer,Capitol,7,59,2020-12-18,2020-12-24,2020,12
76,DaBaby feat. Roddy Ricch,Rockstar,Interscope,35,3,2020-12-18,2020-12-24,2020,12
77,Justin Bieber & Benny Blanco,Lonely,Def Jam,9,9,2020-12-18,2020-12-24,2020,12
78,Jason Derulo,Take You Dancing,Atlantic,21,15,2020-12-18,2020-12-24,2020,12
79,KC Rebell x Summer Cem,Down,Banger Musik,4,5,2020-12-18,2020-12-24,2020,12
80,Daryl Hall & John Oates,Jingle Bell Rock (Daryl's Version),RCA,6,30,2020-12-18,2020-12-24,2020,12
81,Apache 207,Roller,Four Music / TwoSides,69,1,2020-12-18,2020-12-24,2020,12
82,Bozza,Elbe,Def Jam Germany,12,12,2020-12-18,2020-12-24,2020,12
83,Meghan Trainor,I'll Be Home,Epic,6,45,2020-12-18,2020-12-24,2020,12
84,Vize & Tom Gregory,Never Let Me Down,Kontor Records,34,8,2020-12-18,2020-12-24,2020,12
85,Sam Smith,Diamonds,Capitol,7,69,2020-12-18,2020-12-24,2020,12
86,Gwen Stefani feat. Blake Shelton,You Make It Feel Like Christmas,Interscope,5,53,2020-12-18,2020-12-24,2020,12
87,Ava Max,Kings & Queens,Atlantic,39,16,2020-12-18,2020-12-24,2020,12
88,Bing Crosby,White Christmas,Universal,13,53,2020-12-18,2020-12-24,2020,12
89,LA Vision & Gigi D'Agostino,Hollywood,Universal Domestic Polydor,23,10,2020-12-18,2020-12-24,2020,12
90,Felix Jaehn feat. Nea & Bryn Christopher,No Therapy,Virgin Records,16,31,2020-12-18,2020-12-24,2020,12
91,Mariah Carey feat. Ariana Grande & Jennifer Hudson,Oh Santa!,Legacy Recordings,2,67,2020-12-18,2020-12-24,2020,12
92,Dennis Lloyd,Alien,Sony Music,16,32,2020-12-18,2020-12-24,2020,12
93,Nea,Some Say,Columbia,46,15,2020-12-18,2020-12-24,2020,12
94,Frank Sinatra,Jingle Bells,Capitol,4,82,2020-12-18,2020-12-24,2020,12
95,Shawn Mendes + Camila Cabello,The Christmas Song,Shawn Mendes LP4-5 PS,1,95,2020-12-18,2020-12-24,2020,12
96,Ufo361,Emotions,Stay High,34,1,2020-12-18,2020-12-24,2020,12
97,Eagles,Please Come Home For Christmas,Elektra,2,75,2020-12-18,2020-12-24,2020,12
98,Frank Sinatra,Santa Claus Is Coming To Town,Sony Music,4,85,2020-12-18,2020-12-24,2020,12
99,Jonas Brothers,Like It's Christmas,Republic Records,3,74,2020-12-18,2020-12-24,2020,12
100,KitschKrieg feat. Jamule,Unterwegs,SoulForce Records / BMG,19,1,2020-12-18,2020-12-24,2020,12
